,workID,Age,Gender,target,image1,image2,correct,background_0,background_1,background_2,background_3,background_4,background_5,target_index,test_key_resp.keys,test_key_resp.rt,distractor_level,category,selected_dist,slider_part2.response,slider_part2.rt,subject
67,ATW1TNWB1PVDQ,25,Male,golf_course_193.jpg,golf_course_235.jpg,golf_course_193.jpg,right,playground_196.jpg,bridge_234.jpg,badlands_138.jpg,golf_course_193.jpg,highway_101.jpg,mountain_187.jpg,3.0,right,1.4286,0.0,golf,golf_course_235.jpg,7.8515625,2.1404,ATW1TNWB1PVDQ
68,ATW1TNWB1PVDQ,25,Male,golf_course_309.jpg,golf_course_309.jpg,golf_course_209.jpg,left,highway_30.jpg,playground_181.jpg,bridge_133.jpg,mountain_169.jpg,golf_course_309.jpg,badlands_125.jpg,4.0,left,2.6878,1.0,golf,golf_course_209.jpg,6.984375,1.436,ATW1TNWB1PVDQ
69,ATW1TNWB1PVDQ,25,Male,badlands_221.jpg,badlands_207.jpg,badlands_221.jpg,right,playground_78.jpg,badlands_221.jpg,mountain_228.jpg,bridge_266.jpg,golf_course_338.jpg,highway_83.jpg,1.0,right,1.2914,1.0,badlands,badlands_207.jpg,8.0,3.9778,ATW1TNWB1PVDQ
70,ATW1TNWB1PVDQ,25,Male,highway_177.jpg,highway_177.jpg,highway_278.jpg,left,badlands_166.jpg,highway_177.jpg,mountain_91.jpg,playground_103.jpg,golf_course_219.jpg,bridge_4.jpg,1.0,left,1.4767,1.0,highway,highway_278.jpg,8.0234375,1.9177,ATW1TNWB1PVDQ
71,ATW1TNWB1PVDQ,25,Male,golf_course_195.jpg,golf_course_195.jpg,golf_course_25.jpg,left,golf_course_195.jpg,badlands_211.jpg,playground_55.jpg,mountain_268.jpg,bridge_72.jpg,highway_50.jpg,0.0,right,3.4651,0.0,golf,golf_course_25.jpg,4.9765625,3.4046,ATW1TNWB1PVDQ
72,ATW1TNWB1PVDQ,25,Male,mountain_230.jpg,mountain_97.jpg,mountain_230.jpg,right,mountain_230.jpg,bridge_87.jpg,highway_257.jpg,playground_140.jpg,golf_course_307.jpg,badlands_36.jpg,0.0,right,1.7298,1.0,mountain,mountain_97.jpg,4.984375,1.7008,ATW1TNWB1PVDQ
73,ATW1TNWB1PVDQ,25,Male,playground_240.jpg,playground_240.jpg,playground_2.jpg,left,highway_193.jpg,playground_240.jpg,badlands_80.jpg,golf_course_333.jpg,bridge_120.jpg,mountain_62.jpg,1.0,left,1.4789,0.0,playground,playground_2.jpg,3.9765625,2.7187,ATW1TNWB1PVDQ
74,ATW1TNWB1PVDQ,25,Male,badlands_184.jpg,badlands_184.jpg,badlands_228.jpg,left,mountain_190.jpg,bridge_136.jpg,highway_172.jpg,badlands_184.jpg,playground_222.jpg,golf_course_120.jpg,3.0,left,1.8775,0.0,badlands,badlands_228.jpg,4.9453125,4.1842,ATW1TNWB1PVDQ
75,ATW1TNWB1PVDQ,25,Male,mountain_110.jpg,mountain_110.jpg,mountain_223.jpg,left,mountain_110.jpg,golf_course_59.jpg,bridge_52.jpg,highway_288.jpg,playground_176.jpg,badlands_6.jpg,0.0,right,2.3122,1.0,mountain,mountain_223.jpg,7.015625,3.8357,ATW1TNWB1PVDQ
76,ATW1TNWB1PVDQ,25,Male,bridge_202.jpg,bridge_202.jpg,bridge_38.jpg,left,bridge_202.jpg,badlands_216.jpg,playground_162.jpg,highway_305.jpg,mountain_126.jpg,golf_course_137.jpg,0.0,left,1.94,1.0,bridge,bridge_38.jpg,5.9921875,4.3359,ATW1TNWB1PVDQ
77,ATW1TNWB1PVDQ,25,Male,playground_257.jpg,playground_257.jpg,playground_214.jpg,left,playground_257.jpg,badlands_47.jpg,mountain_92.jpg,highway_178.jpg,bridge_254.jpg,golf_course_128.jpg,0.0,right,3.4262,0.0,playground,playground_214.jpg,4.9765625,2.4261,ATW1TNWB1PVDQ
