,workID,Age,Gender,target,image1,image2,correct,background_0,background_1,background_2,background_3,background_4,background_5,target_index,test_key_resp.keys,test_key_resp.rt,distractor_level,category,selected_dist,slider_part2.response,slider_part2.rt,subject
0,A2CB9D65R9CY9A,25,Female,golf_course_309.jpg,golf_course_209.jpg,golf_course_309.jpg,right,golf_course_309.jpg,bridge_162.jpg,mountain_84.jpg,playground_241.jpg,playground_241.jpg,playground_241.jpg,0.0,right,1.3609,1.0,golf,golf_course_209.jpg,3.958333333,3.693099999,A2CB9D65R9CY9A
1,A2CB9D65R9CY9A,25,Female,golf_course_193.jpg,golf_course_193.jpg,golf_course_123.jpg,left,bridge_25.jpg,golf_course_193.jpg,badlands_176.jpg,highway_147.jpg,highway_147.jpg,highway_147.jpg,1.0,left,1.8731,1.0,golf,golf_course_123.jpg,4.0,1.8343,A2CB9D65R9CY9A
2,A2CB9D65R9CY9A,25,Female,golf_course_195.jpg,golf_course_195.jpg,golf_course_25.jpg,left,bridge_2.jpg,playground_30.jpg,golf_course_195.jpg,highway_23.jpg,highway_23.jpg,highway_23.jpg,2.0,left,1.1975,0.0,golf,golf_course_25.jpg,3.052083333,2.3496,A2CB9D65R9CY9A
3,A2CB9D65R9CY9A,25,Female,playground_144.jpg,playground_137.jpg,playground_144.jpg,right,playground_144.jpg,golf_course_43.jpg,highway_175.jpg,badlands_27.jpg,badlands_27.jpg,badlands_27.jpg,0.0,right,0.9483,0.0,playground,playground_137.jpg,3.041666667,0.7181,A2CB9D65R9CY9A
4,A2CB9D65R9CY9A,25,Female,playground_257.jpg,playground_214.jpg,playground_257.jpg,right,playground_257.jpg,golf_course_264.jpg,bridge_259.jpg,mountain_199.jpg,mountain_199.jpg,mountain_199.jpg,0.0,right,1.029299999,0.0,playground,playground_214.jpg,6.041666667,2.6108,A2CB9D65R9CY9A
5,A2CB9D65R9CY9A,25,Female,mountain_230.jpg,mountain_230.jpg,mountain_184.jpg,left,bridge_64.jpg,highway_117.jpg,mountain_230.jpg,badlands_193.jpg,badlands_193.jpg,badlands_193.jpg,2.0,left,1.647,0.0,mountain,mountain_184.jpg,3.989583333,2.3329,A2CB9D65R9CY9A
6,A2CB9D65R9CY9A,25,Female,golf_course_217.jpg,golf_course_217.jpg,golf_course_262.jpg,left,golf_course_217.jpg,badlands_31.jpg,bridge_34.jpg,mountain_280.jpg,mountain_280.jpg,mountain_280.jpg,0.0,left,1.5923,1.0,golf,golf_course_262.jpg,3.989583333,1.2849,A2CB9D65R9CY9A
7,A2CB9D65R9CY9A,25,Female,highway_93.jpg,highway_93.jpg,highway_369.jpg,left,mountain_12.jpg,golf_course_325.jpg,highway_93.jpg,badlands_54.jpg,badlands_54.jpg,badlands_54.jpg,2.0,left,1.5045,1.0,highway,highway_369.jpg,7.958333333,2.677200001,A2CB9D65R9CY9A
8,A2CB9D65R9CY9A,25,Female,mountain_123.jpg,mountain_123.jpg,mountain_189.jpg,left,playground_42.jpg,mountain_123.jpg,badlands_89.jpg,golf_course_198.jpg,golf_course_198.jpg,golf_course_198.jpg,1.0,left,1.7048,1.0,mountain,mountain_189.jpg,7.979166667,1.316,A2CB9D65R9CY9A
9,A2CB9D65R9CY9A,25,Female,badlands_221.jpg,badlands_115.jpg,badlands_221.jpg,right,badlands_221.jpg,mountain_160.jpg,golf_course_46.jpg,playground_158.jpg,playground_158.jpg,playground_158.jpg,0.0,right,0.7742,0.0,badlands,badlands_115.jpg,8.010416667,1.4915,A2CB9D65R9CY9A
10,A2CB9D65R9CY9A,25,Female,golf_course_78.jpg,golf_course_101.jpg,golf_course_78.jpg,right,bridge_19.jpg,playground_103.jpg,golf_course_78.jpg,mountain_26.jpg,mountain_26.jpg,mountain_26.jpg,2.0,left,0.7624,1.0,golf,golf_course_101.jpg,6.958333333,2.588599999,A2CB9D65R9CY9A
