key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,demo_test_key_resp.keys,demo_test_key_resp.rt,demo_loops.thisRepN,demo_loops.thisTrialN,demo_loops.thisN,demo_loops.thisIndex,demo_loops.ran,target,image1,image2,correct,background_0,background_1,background_2,background_3,background_4,background_5,target_index,workID,Age,Gender,Hours slept (last night),date,expName,psychopyVersion,OS,frameRate,key_resp_after_demo.keys,key_resp_after_demo.rt,test_key_resp.keys,test_key_resp.rt,exp_loops.thisRepN,exp_loops.thisTrialN,exp_loops.thisN,exp_loops.thisIndex,exp_loops.ran,selected_dist,distractor_level,category,key_resp_4.keys,key_resp_4.rt,slider_part2.response,slider_part2.rt,exp_loops_part2.thisRepN,exp_loops_part2.thisTrialN,exp_loops_part2.thisN,exp_loops_part2.thisIndex,exp_loops_part2.ran,key_resp_last_slide.keys,key_resp_last_slide.rt
,,,,,,,,,,,golf_course_78.jpg,golf_course_78.jpg,golf_course_134.jpg,left,highway_308.jpg,bridge_102.jpg,mountain_29.jpg,golf_course_78.jpg,badlands_59.jpg,playground_195.jpg,3,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,golf_course_134.jpg,0,golf,,,4.014814815,1.0023,0,1,1,1,1,,
,,,,,,,,,,,mountain_123.jpg,mountain_123.jpg,mountain_189.jpg,left,golf_course_269.jpg,badlands_174.jpg,bridge_118.jpg,highway_404.jpg,mountain_123.jpg,playground_84.jpg,4,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,mountain_189.jpg,1,mountain,,,5.992592593,1.1744,0,2,2,2,1,,
,,,,,,,,,,,badlands_52.jpg,badlands_52.jpg,badlands_63.jpg,left,golf_course_56.jpg,badlands_52.jpg,highway_3.jpg,mountain_166.jpg,playground_181.jpg,bridge_212.jpg,1,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,badlands_63.jpg,1,badlands,,,7.081481481,1.4184,0,3,3,3,1,,
,,,,,,,,,,,highway_245.jpg,highway_245.jpg,highway_206.jpg,left,highway_245.jpg,playground_132.jpg,bridge_120.jpg,badlands_88.jpg,mountain_180.jpg,golf_course_212.jpg,0,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,highway_206.jpg,1,highway,,,4.97037037,14.4619,0,4,4,4,1,,
,,,,,,,,,,,mountain_293.jpg,mountain_47.jpg,mountain_293.jpg,right,playground_26.jpg,golf_course_137.jpg,mountain_293.jpg,highway_319.jpg,badlands_44.jpg,bridge_79.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,mountain_47.jpg,1,mountain,,,7.059259259,2.2067,0,5,5,5,1,,
,,,,,,,,,,,badlands_137.jpg,badlands_194.jpg,badlands_137.jpg,right,playground_126.jpg,highway_413.jpg,badlands_137.jpg,mountain_19.jpg,golf_course_219.jpg,bridge_124.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,badlands_194.jpg,0,badlands,,,7.103703704,2.0013,0,6,6,6,1,,
,,,,,,,,,,,mountain_230.jpg,mountain_184.jpg,mountain_230.jpg,right,badlands_105.jpg,golf_course_162.jpg,mountain_230.jpg,bridge_197.jpg,highway_246.jpg,playground_120.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,mountain_184.jpg,0,mountain,,,7.074074074,1.36,0,7,7,7,1,,
,,,,,,,,,,,highway_415.jpg,highway_415.jpg,highway_174.jpg,left,playground_15.jpg,badlands_47.jpg,highway_415.jpg,golf_course_128.jpg,mountain_87.jpg,bridge_126.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,highway_174.jpg,1,highway,,,5.42962963,1.6528,0,8,8,8,1,,
,,,,,,,,,,,golf_course_217.jpg,golf_course_217.jpg,golf_course_262.jpg,left,mountain_137.jpg,playground_141.jpg,golf_course_217.jpg,bridge_72.jpg,highway_178.jpg,badlands_30.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,golf_course_262.jpg,1,golf,,,6.466666667,1.5715,0,9,9,9,1,,
,,,,,,,,,,,badlands_222.jpg,badlands_222.jpg,badlands_34.jpg,left,golf_course_164.jpg,badlands_222.jpg,bridge_204.jpg,mountain_302.jpg,playground_110.jpg,highway_399.jpg,1,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,badlands_34.jpg,0,badlands,,,6.42962963,1.4169,0,10,10,10,1,,
,,,,,,,,,,,golf_course_87.jpg,golf_course_130.jpg,golf_course_87.jpg,right,badlands_152.jpg,mountain_152.jpg,highway_31.jpg,playground_16.jpg,golf_course_87.jpg,bridge_63.jpg,4,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,golf_course_130.jpg,0,golf,,,6.42962963,1.4114,0,11,11,11,1,,
,,,,,,,,,,,highway_294.jpg,highway_368.jpg,highway_294.jpg,right,golf_course_265.jpg,playground_14.jpg,highway_294.jpg,bridge_39.jpg,badlands_200.jpg,mountain_206.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,highway_368.jpg,1,highway,,,5.807407407,1.5701,0,12,12,12,1,,
,,,,,,,,,,,bridge_256.jpg,bridge_256.jpg,bridge_54.jpg,left,golf_course_33.jpg,bridge_256.jpg,badlands_183.jpg,highway_107.jpg,playground_30.jpg,mountain_204.jpg,1,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,bridge_54.jpg,0,bridge,,,7.888888889,2.175,0,13,13,13,1,,
,,,,,,,,,,,golf_course_309.jpg,golf_course_309.jpg,golf_course_209.jpg,left,bridge_20.jpg,mountain_249.jpg,highway_78.jpg,playground_118.jpg,golf_course_309.jpg,badlands_215.jpg,4,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,golf_course_209.jpg,1,golf,,,6.266666667,1.7414,0,14,14,14,1,,
,,,,,,,,,,,golf_course_15.jpg,golf_course_15.jpg,golf_course_113.jpg,left,playground_78.jpg,mountain_34.jpg,bridge_144.jpg,golf_course_15.jpg,badlands_213.jpg,highway_53.jpg,3,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,golf_course_113.jpg,0,golf,,,5.2,2.5145,0,15,15,15,1,,
,,,,,,,,,,,highway_177.jpg,highway_177.jpg,highway_278.jpg,left,bridge_1.jpg,golf_course_291.jpg,playground_196.jpg,mountain_160.jpg,highway_177.jpg,badlands_81.jpg,4,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,highway_278.jpg,1,highway,,,5.237037037,0.9881,0,16,16,16,1,,
,,,,,,,,,,,bridge_91.jpg,bridge_253.jpg,bridge_91.jpg,right,golf_course_55.jpg,highway_274.jpg,bridge_91.jpg,mountain_151.jpg,playground_61.jpg,badlands_35.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,bridge_253.jpg,0,bridge,,,6.466666667,0.9956,0,17,17,17,1,,
,,,,,,,,,,,playground_10.jpg,playground_122.jpg,playground_10.jpg,right,golf_course_71.jpg,highway_287.jpg,playground_10.jpg,mountain_251.jpg,bridge_74.jpg,badlands_227.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,playground_122.jpg,0,playground,,,5.548148148,1.4673,0,18,18,18,1,,
,,,,,,,,,,,bridge_250.jpg,bridge_250.jpg,bridge_205.jpg,left,mountain_307.jpg,golf_course_61.jpg,badlands_216.jpg,highway_9.jpg,bridge_250.jpg,playground_256.jpg,4,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,bridge_205.jpg,1,bridge,,,7.17037037,1.2541,0,19,19,19,1,,
,,,,,,,,,,,highway_156.jpg,highway_160.jpg,highway_156.jpg,right,golf_course_59.jpg,mountain_198.jpg,highway_156.jpg,playground_39.jpg,bridge_110.jpg,badlands_27.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,highway_160.jpg,0,highway,,,6.792592593,1.5211,0,20,20,20,1,,
,,,,,,,,,,,golf_course_331.jpg,golf_course_331.jpg,golf_course_114.jpg,left,badlands_170.jpg,golf_course_331.jpg,mountain_146.jpg,highway_33.jpg,bridge_234.jpg,playground_176.jpg,1,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,golf_course_114.jpg,0,golf,,,5.711111111,1.7843,0,21,21,21,1,,
,,,,,,,,,,,mountain_110.jpg,mountain_157.jpg,mountain_110.jpg,right,highway_305.jpg,badlands_97.jpg,playground_153.jpg,mountain_110.jpg,golf_course_144.jpg,bridge_45.jpg,3,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,mountain_157.jpg,0,mountain,,,4.755555556,1.1914,0,22,22,22,1,,
,,,,,,,,,,,badlands_113.jpg,badlands_225.jpg,badlands_113.jpg,right,playground_63.jpg,bridge_193.jpg,highway_226.jpg,golf_course_196.jpg,badlands_113.jpg,mountain_143.jpg,4,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,badlands_225.jpg,0,badlands,,,6.592592593,1.5776,0,23,23,23,1,,
,,,,,,,,,,,badlands_184.jpg,badlands_184.jpg,badlands_103.jpg,left,playground_55.jpg,badlands_184.jpg,mountain_256.jpg,highway_199.jpg,golf_course_194.jpg,bridge_225.jpg,1,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,badlands_103.jpg,1,badlands,,,4.348148148,1.7797,0,24,24,24,1,,
,,,,,,,,,,,playground_145.jpg,playground_229.jpg,playground_145.jpg,right,highway_138.jpg,playground_145.jpg,bridge_169.jpg,golf_course_252.jpg,mountain_32.jpg,badlands_180.jpg,1,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,playground_229.jpg,0,playground,,,6.77037037,1.4056,0,25,25,25,1,,
,,,,,,,,,,,golf_course_195.jpg,golf_course_2.jpg,golf_course_195.jpg,right,highway_265.jpg,playground_7.jpg,mountain_187.jpg,bridge_66.jpg,golf_course_195.jpg,badlands_150.jpg,4,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,golf_course_2.jpg,1,golf,,,4.377777778,1.8011,0,26,26,26,1,,
,,,,,,,,,,,bridge_128.jpg,bridge_128.jpg,bridge_244.jpg,left,highway_101.jpg,bridge_128.jpg,badlands_138.jpg,golf_course_3.jpg,mountain_135.jpg,playground_83.jpg,1,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,bridge_244.jpg,1,bridge,,,6.362962963,1.5395,0,27,27,27,1,,
,,,,,,,,,,,bridge_202.jpg,bridge_38.jpg,bridge_202.jpg,right,highway_141.jpg,golf_course_241.jpg,mountain_40.jpg,badlands_120.jpg,bridge_202.jpg,playground_191.jpg,4,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,bridge_38.jpg,1,bridge,,,5.918518519,1.3933,0,28,28,28,1,,
,,,,,,,,,,,badlands_70.jpg,badlands_70.jpg,badlands_119.jpg,left,badlands_70.jpg,mountain_306.jpg,golf_course_297.jpg,highway_17.jpg,playground_47.jpg,bridge_35.jpg,0,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,badlands_119.jpg,1,badlands,,,7.466666667,1.61,0,29,29,29,1,,
,,,,,,,,,,,mountain_154.jpg,mountain_131.jpg,mountain_154.jpg,right,highway_36.jpg,golf_course_238.jpg,mountain_154.jpg,bridge_224.jpg,playground_173.jpg,badlands_175.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,mountain_131.jpg,0,mountain,,,4.474074074,2.5614,0,30,30,30,1,,
,,,,,,,,,,,playground_257.jpg,playground_257.jpg,playground_215.jpg,left,bridge_180.jpg,playground_257.jpg,mountain_277.jpg,golf_course_138.jpg,highway_154.jpg,badlands_60.jpg,1,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,playground_215.jpg,1,playground,,,4.511111111,0.6645,0,31,31,31,1,,
,,,,,,,,,,,playground_131.jpg,playground_164.jpg,playground_131.jpg,right,golf_course_133.jpg,badlands_173.jpg,playground_131.jpg,highway_191.jpg,mountain_89.jpg,bridge_52.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,playground_164.jpg,1,playground,,,6.140740741,0.9624,0,32,32,32,1,,
,,,,,,,,,,,bridge_108.jpg,bridge_108.jpg,bridge_148.jpg,left,playground_248.jpg,mountain_39.jpg,badlands_214.jpg,golf_course_307.jpg,bridge_108.jpg,highway_288.jpg,4,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,bridge_148.jpg,1,bridge,,,6.133333333,1.058,0,33,33,33,1,,
,,,,,,,,,,,mountain_156.jpg,mountain_295.jpg,mountain_156.jpg,right,mountain_156.jpg,golf_course_102.jpg,highway_15.jpg,playground_42.jpg,badlands_85.jpg,bridge_4.jpg,0,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,mountain_295.jpg,1,mountain,,,6.133333333,0.4235,0,34,34,34,1,,
,,,,,,,,,,,golf_course_193.jpg,golf_course_193.jpg,golf_course_235.jpg,left,mountain_190.jpg,playground_140.jpg,golf_course_193.jpg,highway_354.jpg,badlands_6.jpg,bridge_173.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,golf_course_235.jpg,0,golf,,,8.037037037,1.3599,0,35,35,35,1,,
,,,,,,,,,,,bridge_65.jpg,bridge_181.jpg,bridge_65.jpg,right,highway_58.jpg,badlands_26.jpg,bridge_65.jpg,playground_162.jpg,mountain_88.jpg,golf_course_199.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,bridge_181.jpg,0,bridge,,,7.688888889,1.0159,0,36,36,36,1,,
,,,,,,,,,,,badlands_21.jpg,badlands_21.jpg,badlands_1.jpg,left,highway_290.jpg,mountain_51.jpg,playground_36.jpg,badlands_21.jpg,golf_course_176.jpg,bridge_155.jpg,3,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,badlands_1.jpg,0,badlands,,,5.866666667,1.7642,0,37,37,37,1,,
,,,,,,,,,,,playground_60.jpg,playground_268.jpg,playground_60.jpg,right,highway_247.jpg,mountain_253.jpg,playground_60.jpg,badlands_217.jpg,golf_course_333.jpg,bridge_164.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,playground_268.jpg,0,playground,,,5.859259259,0.9807,0,38,38,38,1,,
,,,,,,,,,,,playground_240.jpg,playground_2.jpg,playground_240.jpg,right,playground_240.jpg,bridge_136.jpg,badlands_122.jpg,highway_257.jpg,mountain_35.jpg,golf_course_308.jpg,0,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,playground_2.jpg,0,playground,,,6.288888889,0.7986,0,39,39,39,1,,
,,,,,,,,,,,highway_394.jpg,highway_204.jpg,highway_394.jpg,right,badlands_79.jpg,playground_74.jpg,bridge_158.jpg,mountain_45.jpg,highway_394.jpg,golf_course_316.jpg,4,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,highway_204.jpg,0,highway,,,6.288888889,0.5883,0,40,40,40,1,,
,,,,,,,,,,,badlands_23.jpg,badlands_23.jpg,badlands_101.jpg,left,mountain_250.jpg,golf_course_166.jpg,badlands_23.jpg,bridge_22.jpg,playground_103.jpg,highway_269.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,badlands_101.jpg,1,badlands,,,6.385185185,0.4009,0,41,41,41,1,,
,,,,,,,,,,,golf_course_214.jpg,golf_course_214.jpg,golf_course_317.jpg,left,golf_course_214.jpg,playground_124.jpg,bridge_147.jpg,mountain_192.jpg,badlands_10.jpg,highway_90.jpg,0,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,golf_course_317.jpg,1,golf,,,6.385185185,0.4018,0,42,42,42,1,,
,,,,,,,,,,,highway_209.jpg,highway_314.jpg,highway_209.jpg,right,mountain_38.jpg,playground_6.jpg,highway_209.jpg,badlands_157.jpg,golf_course_174.jpg,bridge_133.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,highway_314.jpg,0,highway,,,6.844444444,0.9763,0,43,43,43,1,,
,,,,,,,,,,,playground_144.jpg,playground_65.jpg,playground_144.jpg,right,bridge_190.jpg,mountain_91.jpg,highway_251.jpg,golf_course_179.jpg,playground_144.jpg,badlands_128.jpg,4,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,playground_65.jpg,1,playground,,,6.992592593,0.2067,0,44,44,44,1,,
,,,,,,,,,,,playground_219.jpg,playground_205.jpg,playground_219.jpg,right,highway_335.jpg,playground_219.jpg,mountain_226.jpg,badlands_20.jpg,golf_course_282.jpg,bridge_228.jpg,1,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,playground_205.jpg,1,playground,,,8.422222222,1.1994,0,45,45,45,1,,
,,,,,,,,,,,bridge_172.jpg,bridge_172.jpg,bridge_17.jpg,left,badlands_36.jpg,bridge_172.jpg,golf_course_127.jpg,mountain_176.jpg,playground_49.jpg,highway_102.jpg,1,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,bridge_17.jpg,0,bridge,,,7.955555556,0.3399,0,46,46,46,1,,
,,,,,,,,,,,highway_359.jpg,highway_379.jpg,highway_359.jpg,right,badlands_72.jpg,golf_course_300.jpg,highway_359.jpg,bridge_76.jpg,mountain_76.jpg,playground_68.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,highway_379.jpg,1,highway,,,7.081481481,0.6001,0,47,47,47,1,,
,,,,,,,,,,,highway_93.jpg,highway_85.jpg,highway_93.jpg,right,highway_93.jpg,mountain_102.jpg,bridge_86.jpg,playground_50.jpg,golf_course_41.jpg,badlands_211.jpg,0,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,highway_85.jpg,0,highway,,,7.066666667,0.238,0,48,48,48,1,,
,,,,,,,,,,,playground_117.jpg,playground_127.jpg,playground_117.jpg,right,bridge_254.jpg,golf_course_23.jpg,badlands_16.jpg,highway_18.jpg,playground_117.jpg,mountain_41.jpg,4,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,playground_127.jpg,1,playground,,,6.377777778,0.9961,0,49,49,49,1,,
,,,,,,,,,,,golf_course_188.jpg,golf_course_157.jpg,golf_course_188.jpg,right,highway_383.jpg,mountain_228.jpg,bridge_218.jpg,badlands_104.jpg,golf_course_188.jpg,playground_258.jpg,4,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,golf_course_157.jpg,0,golf,,,6.407407407,0.444,0,50,50,50,1,,
,,,,,,,,,,,playground_76.jpg,playground_76.jpg,playground_72.jpg,left,badlands_55.jpg,golf_course_67.jpg,highway_295.jpg,bridge_142.jpg,playground_76.jpg,mountain_233.jpg,4,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,playground_72.jpg,1,playground,,,6.859259259,0.9661,0,51,51,51,1,,
,,,,,,,,,,,mountain_101.jpg,mountain_101.jpg,mountain_221.jpg,left,golf_course_328.jpg,mountain_101.jpg,highway_83.jpg,playground_85.jpg,bridge_68.jpg,badlands_106.jpg,1,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,mountain_221.jpg,1,mountain,,,7.311111111,0.6121,0,52,52,52,1,,
,,,,,,,,,,,mountain_57.jpg,mountain_193.jpg,mountain_57.jpg,right,golf_course_218.jpg,highway_147.jpg,playground_98.jpg,mountain_57.jpg,badlands_125.jpg,bridge_179.jpg,3,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,mountain_193.jpg,0,mountain,,,6.555555556,0.6212,0,53,53,53,1,,
,,,,,,,,,,,badlands_221.jpg,badlands_221.jpg,badlands_207.jpg,left,golf_course_116.jpg,badlands_221.jpg,highway_315.jpg,bridge_96.jpg,playground_54.jpg,mountain_126.jpg,1,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,badlands_207.jpg,1,badlands,,,6.251851852,0.4067,0,54,54,54,1,,
,,,,,,,,,,,mountain_222.jpg,mountain_93.jpg,mountain_222.jpg,right,badlands_33.jpg,mountain_222.jpg,bridge_112.jpg,highway_172.jpg,golf_course_305.jpg,playground_184.jpg,1,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,mountain_93.jpg,1,mountain,,,6.044444444,0.4184,0,55,55,55,1,,
,,,,,,,,,,,badlands_24.jpg,badlands_3.jpg,badlands_24.jpg,right,highway_148.jpg,mountain_290.jpg,badlands_24.jpg,bridge_64.jpg,playground_227.jpg,golf_course_120.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,badlands_3.jpg,0,badlands,,,5.77037037,0.4024,0,56,56,56,1,,
,,,,,,,,,,,bridge_146.jpg,bridge_121.jpg,bridge_146.jpg,right,bridge_146.jpg,mountain_92.jpg,highway_313.jpg,playground_233.jpg,golf_course_105.jpg,badlands_166.jpg,0,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,bridge_121.jpg,1,bridge,,,5.6,0.383,0,57,57,57,1,,
,,,,,,,,,,,highway_273.jpg,highway_273.jpg,highway_384.jpg,left,badlands_46.jpg,bridge_143.jpg,highway_273.jpg,playground_246.jpg,golf_course_42.jpg,mountain_294.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,highway_384.jpg,0,highway,,,5.459259259,0.2116,0,58,58,58,1,,
,,,,,,,,,,,mountain_232.jpg,mountain_3.jpg,mountain_232.jpg,right,bridge_266.jpg,highway_50.jpg,mountain_232.jpg,golf_course_313.jpg,badlands_67.jpg,playground_222.jpg,2,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,mountain_3.jpg,0,mountain,,,5.451851852,0.6135,0,59,59,59,1,,
,,,,,,,,,,,,,,,,,,,,,,A34Z9LMI089LMT,35,Female,9,2023-06-26_08h13.20.096,working,2022.2.4,Win32,9.531434672,,,,,,,,,,,,,,,,,,,,,,space,4.5152
