button.numClicks,button.timesOn,button.timesOff,workID,Age,Gender,Hours slept (last night),date,expName,psychopyVersion,OS,frameRate,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,demo_loop.thisRepN,demo_loop.thisTrialN,demo_loop.thisN,demo_loop.thisIndex,demo_loop.ran,target_image,target_match,option1,option2,option3,option1_layer,option2_layer,option3_layer,match_layer,correct_answer,trial_num,key_resp_15.keys,key_resp_15.rt,key_resp.keys,key_resp.corr,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_end_2.keys,key_resp_end_2.rt
1,[7.824099999904661],[7.824099999904661],A2R2GNE5JMBM6J,30,male,8,2023-01-18_13h13.31.914,perception_pilot,2022.2.4,Win32,15.54823061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,A2R2GNE5JMBM6J,30,male,8,2023-01-18_13h13.31.914,perception_pilot,2022.2.4,Win32,15.54823061,space,1.5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,A2R2GNE5JMBM6J,30,male,8,2023-01-18_13h13.31.914,perception_pilot,2022.2.4,Win32,15.54823061,,,space,0.8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,A2R2GNE5JMBM6J,30,male,8,2023-01-18_13h13.31.914,perception_pilot,2022.2.4,Win32,15.54823061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,A2R2GNE5JMBM6J,30,male,8,2023-01-18_13h13.31.914,perception_pilot,2022.2.4,Win32,15.54823061,,,,,1,0,2.5856,0,0,0,0,1,NICOBAR_PIGEON_1.jpg,LITTLE_AUK_1.jpg,MYNA_4.jpg,EASTERN_BLUEBIRD_3.jpg,GREY_PLOVER_5.jpg,1,3,2,2,3,0,,,,,,,,,,,,
,,,A2R2GNE5JMBM6J,30,male,8,2023-01-18_13h13.31.914,perception_pilot,2022.2.4,Win32,15.54823061,,,,,1,1,0.9526,0,1,1,1,1,MYNA_1.jpg,GREY_PLOVER_4.jpg,GRAY_PARTRIDGE_5.jpg,SANDHILL_CRANE_4.jpg,PARADISE_TANAGER_3.jpg,2,1,3,2,1,1,,,,,,,,,,,,
,,,A2R2GNE5JMBM6J,30,male,8,2023-01-18_13h13.31.914,perception_pilot,2022.2.4,Win32,15.54823061,,,,,3,1,1.3206,0,2,2,2,1,INLAND_DOTTEREL_4.jpg,CRESTED_KINGFISHER_1.jpg,NICOBAR_PIGEON_4.jpg,JANDAYA_PARAKEET_5.jpg,ANNAS_HUMMINGBIRD_2.jpg,2,1,3,3,3,2,,,,,,,,,,,,
,,,A2R2GNE5JMBM6J,30,male,8,2023-01-18_13h13.31.914,perception_pilot,2022.2.4,Win32,15.54823061,,,,,1,1,1.128,0,3,3,3,1,LESSER_ADJUTANT_4.jpg,FAIRY_TERN_3.jpg,CRAB_PLOVER_4.jpg,RAINBOW_LORIKEET_5.jpg,ALTAMIRA_YELLOWTHROAT_5.jpg,3,2,1,3,1,3,,,,,,,,,,,,
,,,A2R2GNE5JMBM6J,30,male,8,2023-01-18_13h13.31.914,perception_pilot,2022.2.4,Win32,15.54823061,,,,,1,1,1.3374,0,4,4,4,1,EUROPEAN_TURTLE_DOVE_3.jpg,TEAL_DUCK_2.jpg,SNOWY_EGRET_3.jpg,MALABAR_HORNBILL_2.jpg,PAINTED_BUNTING_3.jpg,1,3,2,1,1,4,,,,,,,,,,,,
,,,A2R2GNE5JMBM6J,30,male,8,2023-01-18_13h13.31.914,perception_pilot,2022.2.4,Win32,15.54823061,,,,,2,1,1.137,0,5,5,5,1,PYGMY_KINGFISHER_5.jpg,GRANDALA_2.jpg,NORTHERN_PARULA_5.jpg,MIKADO__PHEASANT_5.jpg,GREAT_POTOO_3.jpg,3,1,2,1,2,5,,,,,,,,,,,,
,,,A2R2GNE5JMBM6J,30,male,8,2023-01-18_13h13.31.914,perception_pilot,2022.2.4,Win32,15.54823061,,,,,3,1,1.0508,0,6,6,6,1,KILLDEAR_2.jpg,CAATINGA_CACHOLOTE_4.jpg,AZURE_TIT_5.jpg,ALEXANDRINE_PARAKEET_5.jpg,CHATTERING_LORY_1.jpg,3,1,2,2,3,6,,,,,,,,,,,,
,,,A2R2GNE5JMBM6J,30,male,8,2023-01-18_13h13.31.914,perception_pilot,2022.2.4,Win32,15.54823061,,,,,1,1,1.0541,0,7,7,7,1,right.png,right.png,left.png,right.png,up.png,,,,,1,7,,,,,,,,,,,,
,,,A2R2GNE5JMBM6J,30,male,8,2023-01-18_13h13.31.914,perception_pilot,2022.2.4,Win32,15.54823061,,,,,3,1,1.0328,0,8,8,8,1,NORTHERN_GANNET_2.jpg,MASKED_BOOBY_5.jpg,STRAWBERRY_FINCH_1.jpg,PAINTED_BUNTING_5.jpg,HOODED_MERGANSER_4.jpg,2,1,3,3,3,8,,,,,,,,,,,,
